x,y,value
0.822785,0.113924,1.80382
0.835443,0.113924,1.74748
0.848101,0.113924,1.68387
0.860759,0.113924,1.61271
0.873418,0.113924,1.53368
0.886076,0.113924,1.44641
0.898734,0.113924,1.35047
0.911392,0.113924,1.2454
0.924051,0.113924,1.13068
0.936709,0.113924,1.00572
0.949367,0.113924,0.869865
0.962025,0.113924,0.722409
0.974684,0.113924,0.562564
0.987342,0.113924,0.389485
1,0.113924,0.202276
0,0.126582,0.160417
0.0126582,0.126582,0.305523
0.0253165,0.126582,0.436017
0.0379747,0.126582,0.552572
0.0506329,0.126582,0.65583
0.0632911,0.126582,0.7464
0.0759494,0.126582,0.824856
0.0886076,0.126582,0.891751
0.101266,0.126582,0.947634
0.113924,0.126582,0.993079
0.126582,0.126582,1.02873
0.139241,0.126582,1.05539
0.151899,0.126582,1.07408
0.164557,0.126582,1.08621
0.177215,0.126582,1.09365
0.189873,0.126582,1.09861
0.202532,0.126582,1.10302
0.21519,0.126582,1.10738
0.227848,0.126582,1.11161
0.240506,0.126582,1.11559
0.253165,0.126582,1.11929
0.265823,0.126582,1.12276
0.278481,0.126582,1.12607
0.291139,0.126582,1.12933
0.303797,0.126582,1.13267
0.316456,0.126582,1.13621
0.329114,0.126582,1.1401
0.341772,0.126582,1.1445
0.35443,0.126582,1.14961
0.367089,0.126582,1.15566
0.379747,0.126582,1.16293
0.392405,0.126582,1.17179
0.405063,0.126582,1.18268
0.417722,0.126582,1.19617
0.43038,0.126582,1.213
0.443038,0.126582,1.23406
0.455696,0.126582,1.26045
0.468354,0.126582,1.29338
0.481013,0.126582,1.33399
0.493671,0.126582,1.38291
0.506329,0.126582,1.43967
0.518987,0.126582,1.50232
0.531646,0.126582,1.56837
0.544304,0.126582,1.63544
0.556962,0.126582,1.70165
0.56962,0.126582,1.76556
0.582278,0.126582,1.82615
0.594937,0.126582,1.88269
0.607595,0.126582,1.93464
0.620253,0.126582,1.98163
0.632911,0.126582,2.02337
0.64557,0.126582,2.05964
0.658228,0.126582,2.09028
0.670886,0.126582,2.11515
0.683544,0.126582,2.13414
0.696203,0.126582,2.14714
0.708861,0.126582,2.15406
0.721519,0.126582,2.1548
0.734177,0.126582,2.14925
0.746835,0.126582,2.13732
0.759494,0.126582,2.11887
0.772152,0.126582,2.09379
0.78481,0.126582,2.06194
0.797468,0.126582,2.02314
0.810127,0.126582,1.97722
0.822785,0.126582,1.92397
0.835443,0.126582,1.86316
0.848101,0.126582,1.79454
0.860759,0.126582,1.71781
0.873418,0.126582,1.63264
0.886076,0.126582,1.53867
0.898734,0.126582,1.4355
0.911392,0.126582,1.32266
0.924051,0.126582,1.19964
0.936709,0.126582,1.0659
0.949367,0.126582,0.92081
0.962025,0.126582,0.763706
0.974684,0.126582,0.593865
0.987342,0.126582,0.410513
1,0.126582,0.212839
0,0.139241,0.165776
0.0126582,0.139241,0.316123
0.0253165,0.139241,0.451625
0.0379747,0.139241,0.572844
0.0506329,0.139241,0.680315
0.0632911,0.139241,0.774538
0.0759494,0.139241,0.855982
0.0886076,0.139241,0.925091
0.101266,0.139241,0.982292
0.113924,0.139241,1.02803
0.126582,0.139241,1.06281
0.139241,0.139241,1.08729
0.151899,0.139241,1.10241
0.164557,0.139241,1.10967
0.177215,0.139241,1.11151
0.189873,0.139241,1.11148
0.202532,0.139241,1.11335
0.21519,0.139241,1.11656
0.227848,0.139241,1.12016
0.240506,0.139241,1.12365
0.253165,0.139241,1.1269
0.265823,0.139241,1.12992
0.278481,0.139241,1.13278
0.291139,0.139241,1.13559
0.303797,0.139241,1.13845
0.316456,0.139241,1.14149
0.329114,0.139241,1.14484
0.341772,0.139241,1.14865
0.35443,0.139241,1.15309
